municipio_sae;clave_provincial;municipio_code;number_mun_code;municipio;tipo;rama;escuela;number_escuela;cue;cs;dmclc;dmc;cupo_total;long;lat;ubicacion_cue;zona
A BROWN;0004PP0043;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;43;2;601353;300;0;525;825;-58.36929267;-34.87181544;Urbano                        ;Urbano
A BROWN;0004PP0044;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;44;2;607244;226;0;532;758;-58.33167038;-34.78697436;Urbano                        ;Urbano
A BROWN;0004PP0045;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;45;2;606699;275;0;455;730;-58.3960639;-34.90573589;Urbano                        ;Urbano
A BROWN;0004PP0046;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;46;2;610221;266;0;331;597;-58.3383922;-34.78217815;Urbano                        ;Urbano
A BROWN;0004PP0047;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;47;2;610851;76;0;349;425;-58.40108527;-34.85113581;Urbano                        ;Urbano
A BROWN;0004PP0048;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;48;2;602639;351;0;351;702;-58.35180224;-34.77966405;Urbano                        ;Urbano
A BROWN;0004PP0049;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;49;2;601457;78;0;437;515;-58.43154653;-34.83048391;Urbano                        ;Urbano
A BROWN;0004PP0050;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;50;2;607605;0;0;341;341;-58.37295387;-34.82604659;Urbano                        ;Urbano
A BROWN;0004PP0051;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;51;2;607245;350;0;559;909;-58.32377809;-34.7788417;Urbano                        ;Urbano
A BROWN;0004PP0052;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;52;2;606572;0;0;345;345;-58.36900984;-34.81303897;Urbano                        ;Urbano
A BROWN;0004PP0053;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;53;2;600897;165;0;165;330;-58.37583596;-34.81198118;Urbano                        ;Urbano
A BROWN;0004PP0054;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;54;2;609833;0;0;668;668;-58.35481646;-34.79438384;Urbano                        ;Urbano
A BROWN;0004PP0055;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;55;2;601456;79;0;282;361;-58.40752517;-34.82211498;Urbano                        ;Urbano
A BROWN;0004PP0056;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;56;2;607183;95;0;110;205;-58.41944818;-34.82993813;Urbano                        ;Urbano
A BROWN;0004PP0057;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;57;2;607246;287;0;345;632;-58.32226375;-34.78020777;Urbano                        ;Urbano
A BROWN;0004PP0058;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;58;2;607628;155;0;371;526;-58.33153414;-34.77985753;Urbano                        ;Urbano
A BROWN;0004PP0059;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;59;2;601890;0;0;263;263;-58.4038415;-34.83395092;Urbano                        ;Urbano
A BROWN;0004PP0060;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;60;2;602721;117;0;560;677;-58.40697356;-34.86958822;Urbano                        ;Urbano
A BROWN;0004PP0061;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;61;2;607585;168;0;379;547;-58.43106952;-34.82231906;Urbano                        ;Urbano
A BROWN;0004PP0062;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;62;2;601354;450;0;943;1393;-58.36169855;-34.89008998;Urbano                        ;Urbano
A BROWN;0004PP0063;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;63;2;604385;242;0;290;532;-58.35755761;-34.81675663;Urbano                        ;Urbano
A BROWN;0004PP0064;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;64;2;609941;223;0;506;729;-58.36661469;-34.84982388;Urbano                        ;Urbano
A BROWN;0004PP0065;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;65;2;601340;260;0;466;726;-58.35021715;-34.82238164;Urbano                        ;Urbano
A BROWN;0004PP0066;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;66;2;607590;0;0;536;536;-58.34946499;-34.8166373;Urbano                        ;Urbano
A BROWN;0004PP0067;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;67;2;607629;63;0;444;507;-58.32468572;-34.7965081;Urbano                        ;Urbano
A BROWN;0004PP0068;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;68;2;607591;0;0;566;566;-58.34587284;-34.81938475;Urbano                        ;Urbano
A BROWN;0004PP0069;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;69;2;607288;137;0;332;469;-58.3961022;-34.88974378;Urbano                        ;Urbano
A BROWN;0004PP0070;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;70;2;607049;160;0;692;852;-58.33441239;-34.81094429;Urbano                        ;Urbano
A BROWN;0004PP0071;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;71;2;601818;153;0;295;448;-58.34340371;-34.78741086;Urbano                        ;Urbano
A BROWN;0004PP0072;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;72;2;610220;483;0;483;966;-58.33294701;-34.77626081;Urbano                        ;Urbano
A BROWN;0004PP0073;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;73;2;607050;431;0;634;1065;-58.33384671;-34.80670731;Urbano                        ;Urbano
A BROWN;0004PP0074;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;74;2;602641;190;0;480;670;-58.33369076;-34.81434269;Urbano                        ;Urbano
A BROWN;0004PP0075;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;75;2;607578;66;0;291;357;-58.34464731;-34.81656776;Urbano                        ;Urbano
A BROWN;0004PP0076;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;76;2;610184;174;0;538;712;-58.33573938;-34.77141168;Urbano                        ;Urbano
A BROWN;0004PP0077;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;77;2;602722;0;0;385;385;-58.38810008;-34.84333124;Urbano                        ;Urbano
A BROWN;0004PP0078;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;78;2;613337;0;0;403;403;-58.37362228;-34.83448477;Urbano                        ;Urbano
A BROWN;0004PP0079;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;79;2;613707;0;0;340;340;-58.37299391;-34.86287338;Urbano                        ;Urbano
A BROWN;0004PP0080;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;80;2;613711;231;0;231;462;-58.3602509;-34.82890474;Urbano                        ;Urbano
A BROWN;0004PP0081;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;PP;81;2;615820;114;0;332;446;-58.36373381;-34.86886382;Urbano                        ;Urbano
A BROWN;0004SC0001;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;SC;1;1;616561;184;0;184;368;-58.37034107;-34.81805613;12;Urbano
A BROWN;0004SC0002;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;SC;2;1;616562;177;0;165;342;-58.39667908;-34.89656861;12;Urbano
A BROWN;0004SC0003;4;1;ALMIRANTE BROWN;INICIAL Y PRIMARIA;SC;3;1;616987;154;0;154;308;-58.32423586;-34.79232329;12;Urbano
ALBERTI;0003EE0501;3;1;ALBERTI;INICIAL Y PRIMARIA;EE;501;3;609642;34;0;68;102;-60.283309;-35.03137298;Urbano                        ;Urbano
ALBERTI;0003ET0001;3;1;ALBERTI;INICIAL Y PRIMARIA;ET;1;1;623127;0;0;16;16;-60.28007115;-35.02728192;Urbano                        ;Urbano
ALBERTI;0003JI0901;3;1;ALBERTI;INICIAL Y PRIMARIA;JI;901;3;603493;0;0;194;194;-60.27846649;-35.03157865;Urbano                        ;Urbano
ALBERTI;0003JI0902;3;1;ALBERTI;INICIAL Y PRIMARIA;JI;902;3;609641;0;0;57;57;-60.40676287;-35.07091703;Rural Agrupado;Rural
ALBERTI;0003JI0903;3;1;ALBERTI;INICIAL Y PRIMARIA;JI;903;3;603492;0;0;43;43;-60.30674471;-34.84541559;Rural Agrupado;Rural
ALBERTI;0003JI0904;3;1;ALBERTI;INICIAL Y PRIMARIA;JI;904;3;603491;0;0;90;90;-60.29057748;-35.03816202;Urbano                        ;Urbano
ALBERTI;0003JI0905;3;1;ALBERTI;INICIAL Y PRIMARIA;JI;905;3;603490;0;0;72;72;-60.27570004;-35.02417038;Urbano                        ;Urbano
ALBERTI;0003JI0906;3;1;ALBERTI;INICIAL Y PRIMARIA;JI;906;3;603489;0;0;16;16;-60.21667812;-35.12302141;Rural Agrupado;Rural
ALBERTI;0003JI0908;3;1;ALBERTI;INICIAL Y PRIMARIA;JI;908;3;614931;0;0;13;13;-60.39189806;-34.86637269;Rural Agrupado;Rural
ALBERTI;0003JS0001;3;1;ALBERTI;INICIAL Y PRIMARIA;JS;1;1;621316;0;0;6;6;-60.1883943;-35.22306334;Rural Disperso;Rural
ALBERTI;0003JS0002;3;1;ALBERTI;INICIAL Y PRIMARIA;JS;2;1;621693;0;0;6;6;-60.33211735;-35.16638815;Rural Disperso;Rural
ALBERTI;0003JS0003;3;1;ALBERTI;INICIAL Y PRIMARIA;JS;3;1;617082;0;0;5;5;-60.07117917;-35.10811695;Urbano                        ;Urbano
ALBERTI;0003PP0001;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;1;1;611734;26;0;362;388;-60.27802535;-35.03083809;Urbano                        ;Urbano
ALBERTI;0003PP0003;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;3;1;605241;0;0;6;6;-60.40903054;-35.0069396;Rural Disperso;Rural
ALBERTI;0003PP0004;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;4;1;611735;56;0;184;240;-60.27976633;-35.03731037;Urbano                        ;Urbano
ALBERTI;0003PP0007;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;7;1;605244;0;0;2;2;-60.34005908;-34.88823412;Rural Agrupado;Rural
ALBERTI;0003PP0010;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;10;2;611736;29;0;58;87;-60.22005114;-35.12221435;Rural Agrupado;Rural
ALBERTI;0003PP0013;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;13;2;605246;0;0;12;12;-60.33278955;-35.16666435;Rural Disperso;Rural
ALBERTI;0003PP0014;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;14;2;605247;59;0;118;177;-60.2904072;-35.03822832;Urbano                        ;Urbano
ALBERTI;0003PP0015;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;15;2;605248;0;0;93;93;-60.40717011;-35.07109013;Rural Agrupado;Rural
ALBERTI;0003PP0017;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;17;2;611738;0;0;17;17;-60.07119702;-35.10826875;Urbano                        ;Urbano
ALBERTI;0003PP0021;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;21;2;605251;39;0;77;116;-60.30247785;-34.8450102;Rural Agrupado;Rural
ALBERTI;0003PP0023;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;23;2;605252;10;0;15;25;-60.39174414;-34.86649517;Rural Agrupado;Rural
ALBERTI;0003PP0025;3;1;ALBERTI;INICIAL Y PRIMARIA;PP;25;2;613925;0;0;7;7;-60.18798138;-35.22311623;Rural Disperso;Rural
ALBERTI;0003SC0001;3;1;ALBERTI;INICIAL Y PRIMARIA;SC;1;1;616559;98;0;144;242;-60.28403234;-35.03290011;12;Urbano
ALBERTI;0003SC0002;3;1;ALBERTI;INICIAL Y PRIMARIA;SC;2;1;616560;91;0;95;186;-60.40508881;-35.06620985;12;Rural
ARRECIFES;0011EE0501;11;2;ARRECIFES;INICIAL Y PRIMARIA;EE;501;3;610838;79;0;79;158;-60.10560829;-34.07253242;Urbano                        ;Urbano
ARRECIFES;0011JI0901;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;901;3;604336;0;0;280;280;-60.10676675;-34.07054113;Urbano                        ;Urbano
ARRECIFES;0011JI0902;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;902;3;604337;0;0;50;50;-60.15401744;-34.03404574;Rural Agrupado;Rural
ARRECIFES;0011JI0903;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;903;3;610834;0;0;206;206;-60.09819329;-34.06895554;Urbano                        ;Urbano
ARRECIFES;0011JI0904;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;904;3;604338;0;0;120;120;-60.08368857;-34.05987096;Urbano                        ;Urbano
ARRECIFES;0011JI0905;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;905;3;610835;0;0;128;128;-60.09546719;-34.06080829;Urbano                        ;Urbano
ARRECIFES;0011JI0906;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;906;3;610836;0;0;270;270;-60.11703947;-34.06101115;Urbano                        ;Urbano
ARRECIFES;0011JI0907;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;907;3;610837;0;0;8;8;-59.86722348;-33.96550323;Rural Disperso;Rural
ARRECIFES;0011JI0908;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;908;3;604339;0;0;30;30;-60.22747904;-33.98975827;Rural Agrupado;Rural
ARRECIFES;0011JI0909;11;2;ARRECIFES;INICIAL Y PRIMARIA;JI;909;3;616809;0;0;154;154;-60.0918618;-34.07846943;Urbano                        ;Urbano
ARRECIFES;0011JM0001;11;2;ARRECIFES;INICIAL Y PRIMARIA;JM;1;1;620519;36;0;36;72;-60.09838105;-34.05688817;12;Urbano
ARRECIFES;0011JS0001;11;2;ARRECIFES;INICIAL Y PRIMARIA;JS;1;1;621332;0;0;4;4;-60.03579583;-33.92878228;Rural Disperso;Rural
ARRECIFES;0011JS0002;11;2;ARRECIFES;INICIAL Y PRIMARIA;JS;2;1;621333;0;0;5;5;-60.13058515;-33.91112686;Rural Disperso;Rural
ARRECIFES;0011JS0003;11;2;ARRECIFES;INICIAL Y PRIMARIA;JS;3;1;621334;0;0;4;4;-60.0517127;-34.13149524;Rural Disperso;Rural
ARRECIFES;0011JS0004;11;2;ARRECIFES;INICIAL Y PRIMARIA;JS;4;1;621490;0;0;5;5;-60.08947655;-34.19245088;Rural Disperso;Rural
ARRECIFES;0011JS0005;11;2;ARRECIFES;INICIAL Y PRIMARIA;JS;5;1;621710;0;0;6;6;-59.96551954;-34.00810854;Rural Disperso;Rural
ARRECIFES;0011PP0001;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;1;1;608971;0;0;105;105;-60.10965617;-34.06810094;Urbano                        ;Urbano
ARRECIFES;0011PP0002;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;2;1;608972;0;0;350;350;-60.10452174;-34.06371625;Urbano                        ;Urbano
ARRECIFES;0011PP0005;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;5;1;600816;20;0;197;217;-60.09751196;-34.06074699;Urbano                        ;Urbano
ARRECIFES;0011PP0007;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;7;1;600817;0;0;330;330;-60.10503428;-34.06891637;Urbano                        ;Urbano
ARRECIFES;0011PP0008;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;8;1;600885;0;0;7;7;-59.86753112;-33.9656189;Rural Disperso;Rural
ARRECIFES;0011PP0009;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;9;1;600886;24;0;42;66;-60.22325005;-33.99460236;Rural Agrupado;Rural
ARRECIFES;0011PP0010;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;10;2;606569;0;0;6;6;-60.11865331;-34.01985342;Rural Disperso;Rural
ARRECIFES;0011PP0011;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;11;2;600887;0;0;11;11;-60.03586042;-33.92857166;Rural Disperso;Rural
ARRECIFES;0011PP0014;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;14;2;600888;0;0;16;16;-59.96573624;-34.0083885;Rural Disperso;Rural
ARRECIFES;0011PP0015;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;15;2;606570;0;0;6;6;-60.03254329;-34.05318559;Rural Disperso;Rural
ARRECIFES;0011PP0016;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;16;2;606511;0;0;230;230;-60.08372942;-34.06042808;Urbano                        ;Urbano
ARRECIFES;0011PP0018;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;18;2;606512;0;0;280;280;-60.09949431;-34.0701432;Urbano                        ;Urbano
ARRECIFES;0011PP0023;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;23;2;600818;29;0;96;125;-60.15587789;-34.03271464;Rural Agrupado;Rural
ARRECIFES;0011PP0024;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;24;2;600890;0;0;6;6;-60.05156522;-34.13169187;Rural Disperso;Rural
ARRECIFES;0011PP0026;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;26;2;600891;0;0;2;2;-60.09016621;-34.19230157;Rural Disperso;Rural
ARRECIFES;0011PP0027;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;27;2;600892;0;0;6;6;-60.13065363;-33.9107445;Rural Disperso;Rural
ARRECIFES;0011PP0029;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;29;2;606513;139;0;139;278;-60.11615989;-34.05766317;Urbano                        ;Urbano
ARRECIFES;0011PP0032;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;32;2;600894;0;0;115;115;-60.09195547;-34.0788142;Urbano                        ;Urbano
ARRECIFES;0011PP0033;11;2;ARRECIFES;INICIAL Y PRIMARIA;PP;33;2;600895;0;0;290;290;-60.09847857;-34.07044454;Urbano                        ;Urbano
ARRECIFES;0011SC0001;11;2;ARRECIFES;INICIAL Y PRIMARIA;SC;1;1;616569;180;0;180;360;-60.10745625;-34.07002477;12;Urbano
ARRECIFES;0011SC0002;11;2;ARRECIFES;INICIAL Y PRIMARIA;SC;2;1;616570;85;0;85;170;-60.08021071;-34.06283411;12;Urbano
ARRECIFES;0011SC0003;11;2;ARRECIFES;INICIAL Y PRIMARIA;SC;3;1;616984;97;0;97;194;-60.0918761;-34.07832725;12;Urbano
AVELLANEDA;0005EE0501;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EE;501;3;607466;140;0;238;378;-58.36053274;-34.66286039;Urbano                        ;Urbano
AVELLANEDA;0005EE0502;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EE;502;3;604037;89;0;139;228;-58.38204045;-34.66662932;Urbano                        ;Urbano
AVELLANEDA;0005EE0503;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EE;503;3;607794;200;0;257;457;-58.31326605;-34.69751848;Urbano                        ;Urbano
AVELLANEDA;0005EE0504;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EE;504;3;600922;30;0;30;60;-58.34662903;-34.68112041;Urbano                        ;Urbano
AVELLANEDA;0005EE0505;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EE;505;3;610304;151;0;143;294;-58.36541586;-34.66840226;Urbano                        ;Urbano
AVELLANEDA;0005EE0506;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EE;506;3;602220;146;0;234;380;-58.34416952;-34.6631421;Urbano                        ;Urbano
AVELLANEDA;0005EE0507;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EE;507;3;606605;140;0;140;280;-58.34545708;-34.70340153;Urbano                        ;Urbano
AVELLANEDA;0005EE0508;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EE;508;3;616734;42;0;102;144;-58.34657076;-34.68124078;Urbano                        ;Urbano
AVELLANEDA;0005EL0001;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EL;1;1;614998;95;0;114;209;-58.38209295;-34.66664146;Urbano                        ;Urbano
AVELLANEDA;0005EL0002;5;1;AVELLANEDA;INICIAL Y PRIMARIA;EL;2;1;614999;121;0;145;266;-58.30779221;-34.69598119;Urbano                        ;Urbano
AVELLANEDA;0005JI0901;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;901;3;604041;0;0;82;82;-58.38271204;-34.6637426;Urbano                        ;Urbano
AVELLANEDA;0005JI0902;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;902;3;611025;0;0;121;121;-58.3457261;-34.68062965;Urbano                        ;Urbano
AVELLANEDA;0005JI0903;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;903;3;607795;0;0;171;171;-58.3188981;-34.70252357;Urbano                        ;Urbano
AVELLANEDA;0005JI0904;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;904;3;602015;0;0;138;138;-58.38311116;-34.67440192;Urbano                        ;Urbano
AVELLANEDA;0005JI0905;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;905;3;604457;0;0;138;138;-58.35367363;-34.67198548;Urbano                        ;Urbano
AVELLANEDA;0005JI0906;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;906;3;608079;0;0;153;153;-58.34763648;-34.66908413;Urbano                        ;Urbano
AVELLANEDA;0005JI0907;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;907;3;602014;0;0;100;100;-58.38608481;-34.6792192;Urbano                        ;Urbano
AVELLANEDA;0005JI0908;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;908;3;601653;0;0;129;129;-58.36005128;-34.6659691;Urbano                        ;Urbano
AVELLANEDA;0005JI0909;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;909;3;604042;0;0;106;106;-58.39162333;-34.66829328;Urbano                        ;Urbano
AVELLANEDA;0005JI0910;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;910;3;603775;0;0;106;106;-58.3692648;-34.68532599;Urbano                        ;Urbano
AVELLANEDA;0005JI0911;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;911;3;608087;0;0;173;173;-58.34635331;-34.6571065;Urbano                        ;Urbano
AVELLANEDA;0005JI0912;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;912;3;602026;0;0;213;213;-58.30206599;-34.69511343;Urbano                        ;Urbano
AVELLANEDA;0005JI0913;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;913;3;607796;0;0;206;206;-58.32144386;-34.69809705;Urbano                        ;Urbano
AVELLANEDA;0005JI0914;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;914;3;607331;0;0;96;96;-58.37429981;-34.69142988;Urbano                        ;Urbano
AVELLANEDA;0005JI0915;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;915;3;604044;151;0;58;209;-58.3968953;-34.66847907;Urbano                        ;Urbano
AVELLANEDA;0005JI0916;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;916;3;607348;0;0;105;105;-58.35272344;-34.65970951;Urbano                        ;Urbano
AVELLANEDA;0005JI0917;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;917;3;602010;18;0;98;116;-58.38716624;-34.67323235;Urbano                        ;Urbano
AVELLANEDA;0005JI0918;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;918;3;602428;0;0;108;108;-58.3375335;-34.6939865;Urbano                        ;Urbano
AVELLANEDA;0005JI0919;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;919;3;600927;73;0;89;162;-58.35886268;-34.69327231;Urbano                        ;Urbano
AVELLANEDA;0005JI0920;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;920;3;607359;0;0;108;108;-58.37627237;-34.68753695;Urbano                        ;Urbano
AVELLANEDA;0005JI0921;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;921;3;607802;121;0;104;225;-58.30891309;-34.68904799;Urbano                        ;Urbano
AVELLANEDA;0005JI0922;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;922;3;607358;0;0;119;119;-58.36410102;-34.69107;Urbano                        ;Urbano
AVELLANEDA;0005JI0923;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;923;3;607797;97;0;100;197;-58.31345948;-34.69747724;Urbano                        ;Urbano
AVELLANEDA;0005JI0924;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;924;3;602429;0;0;91;91;-58.33319215;-34.69498753;Urbano                        ;Urbano
AVELLANEDA;0005JI0925;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;925;3;604500;0;0;113;113;-58.3409524;-34.68639862;Urbano                        ;Urbano
AVELLANEDA;0005JI0926;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;926;3;610795;230;0;189;419;-58.33096263;-34.72300813;Urbano                        ;Urbano
AVELLANEDA;0005JI0927;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;927;3;604498;126;0;124;250;-58.36218879;-34.67035012;Urbano                        ;Urbano
AVELLANEDA;0005JI0928;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;928;3;611024;0;0;133;133;-58.34890094;-34.67526967;Urbano                        ;Urbano
AVELLANEDA;0005JI0929;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;929;3;602027;110;0;95;205;-58.32950903;-34.68731498;Urbano                        ;Urbano
AVELLANEDA;0005JI0930;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;930;3;611023;70;0;68;138;-58.37001274;-34.67589133;Urbano                        ;Urbano
AVELLANEDA;0005JI0931;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;931;3;608085;105;0;104;209;-58.33122802;-34.65876387;Urbano                        ;Urbano
AVELLANEDA;0005JI0932;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;932;3;604018;0;0;147;147;-58.36959591;-34.66055797;Urbano                        ;Urbano
AVELLANEDA;0005JI0933;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;933;3;612940;124;0;115;239;-58.31549591;-34.69226072;Urbano                        ;Urbano
AVELLANEDA;0005JI0934;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;934;3;604503;55;0;27;82;-58.33875168;-34.6747861;Urbano                        ;Urbano
AVELLANEDA;0005JI0935;5;1;AVELLANEDA;INICIAL Y PRIMARIA;JI;935;3;622716;225;0;191;416;-58.32115958;-34.71453817;Urbano                        ;Urbano
AVELLANEDA;0005PP0001;5;1;AVELLANEDA;INICIAL Y PRIMARIA;PP;1;1;610305;267;0;584;851;-58.3646434;-34.66230869;Urbano                        ;Urbano
AVELLANEDA;0005PP0002;5;1;AVELLANEDA;INICIAL Y PRIMARIA;PP;2;1;610447;160;0;188;348;-58.39154088;-34.66835164;Urbano                        ;Urbano
AVELLANEDA;0005PP0003;5;1;AVELLANEDA;INICIAL Y PRIMARIA;PP;3;1;607804;0;0;340;340;-58.32402301;-34.69147657;Urbano                        ;Urbano
AVELLANEDA;0005PP0004;5;1;AVELLANEDA;INICIAL Y PRIMARIA;PP;4;1;607323;260;0;550;810;-58.36990377;-34.67597407;Urbano                        ;Urbano
AVELLANEDA;0005PP0005;5;1;AVELLANEDA;INICIAL Y PRIMARIA;PP;5;1;604466;0;0;288;288;-58.33517466;-34.69028178;Urbano                        ;Urbano
AVELLANEDA;0005PP0006;5;1;AVELLANEDA;INICIAL Y PRIMARIA;PP;6;1;608030;250;0;262;512;-58.3518433;-34.64204411;Urbano                        ;Urbano
AVELLANEDA;0005PP0007;5;1;AVELLANEDA;INICIAL Y PRIMARIA;PP;7;1;607769;0;0;319;319;-58.36453558;-34.66554729;Urbano                        ;Urbano
